pincode,statename,city,Districtname,
679535,Kerala,Ottappalam,Palakkad,
679536,Kerala,Ottappalam,Palakkad,
679551,Kerala,Ottappalam,Palakkad,
679552,Kerala,Ottappalam,Palakkad,
679553,Kerala,Ottappalam,Palakkad,
679554,Kerala,Ottappalam,Palakkad,
679561,Kerala,Chavakkad,Thrissur,
679562,Kerala,Chavakkad,Thrissur,
679563,Kerala,Chavakkad,Thrissur,
679564,Kerala,Chavakkad,Thrissur,
679571,Kerala,Tirur,Malappuram,
679572,Kerala,Tirur,Malappuram,
679573,Kerala,Ponnani,Malappuram,
679574,Kerala,Ponnani,Malappuram,
679575,Kerala,Ponnani,Malappuram,
679576,Kerala,Ponnani,Malappuram,
679577,Kerala,Ponnani,Malappuram,
679578,Kerala,Ponnani,Malappuram,
679579,Kerala,Ponnani,Malappuram,
679580,Kerala,Ponnani,Malappuram,
679581,Kerala,Ponani,Malappuram,
679582,Kerala,Ponnani,Malappuram,
679583,Kerala,Ponnani,Malappuram,
679584,Kerala,Ponnani,Malappuram,
679585,Kerala,Ponani,Malappuram,
679586,Kerala,Ponani,Malappuram,
679587,Kerala,Ponnani,Malappuram,
679591,Kerala,Ponnani,Malappuram,
680001,Kerala,Thrissur,Thrissur,
680002,Kerala,Thrissur,Thrissur,
680003,Kerala,Thrissur,Thrissur,
680004,Kerala,Thrissur,Thrissur,
680005,Kerala,Thrissur,Thrissur,
680006,Kerala,Thrissur,Thrissur,
680007,Kerala,Thrissur,Thrissur,
680008,Kerala,Thrissur,Thrissur,
680009,Kerala,Thrissur,Thrissur,
680010,Kerala,Thrissur,Thrissur,
680011,Kerala,Thrissur,Thrissur,
680012,Kerala,Thrissur,Thrissur,
680013,Kerala,Thrissur,Thrissur,
680014,Kerala,Thrissur,Thrissur,
680020,Kerala,Thrissur,Thrissur,
680021,Kerala,Thrissur,Thrissur,
680022,Kerala,Thrissur,Thrissur,
680026,Kerala,Thrissur,Thrissur,
680027,Kerala,Thrissur,Thrissur,
680028,Kerala,Thrissur,Thrissur,
680101,Kerala,Thrissur,Thrissur,
680102,Kerala,Thalapilly,Thrissur,
680103,Kerala,Thrissur,Thrissur,
680104,Kerala,Thrissur,Thrissur,
680121,Kerala,Mukundapuram,Thrissur,
680122,Kerala,Mukundapuram,Thrissur,
680123,Kerala,Mukundapuram,Thrissur,
680125,Kerala,Mukundapuram,Thrissur,
680301,Kerala,Mukundapuram,Thrissur,
680302,Kerala,Mukundapuram,Thrissur,
680303,Kerala,Mukundapuram,Thrissur,
680304,Kerala,Mukundapuram,Thrissur,
680305,Kerala,Mukundapuram,Thrissur,
680306,Kerala,Thrissur,Thrissur,
680307,Kerala,Mukundapuram Taluk,Thrissur,
680308,Kerala,Mukundapuram,Thrissur,
680309,Kerala,Mukundapuram,Thrissur,
680310,Kerala,Mukundapuram,Thrissur,
680311,Kerala,Mukundapuram,Thrissur,
680312,Kerala,Mukundapuram,Thrissur,
680317,Kerala,Mukundapuram,Thrissur,
680501,Kerala,Talappilly,Thrissur,
680502,Kerala,Thalapilly,Thrissur,
680503,Kerala,Thrissur,Thrissur,
680504,Kerala,Talappilly,Thrissur,
680505,Kerala,Thrissur,Thrissur,
680506,Kerala,Chavakkad,Thrissur,
680507,Kerala,Thrissur,Thrissur,
680508,Kerala,Chavakkad,Thrissur,
680509,Kerala,Chavakkad,Thrissur,
680510,Kerala,Chavakkad,Thrissur,
680511,Kerala,Chavakkad,Thrissur,
680512,Kerala,Chavakkad,Thrissur,
680513,Kerala,Chavakkad,Thrissur,
680514,Kerala,Chavakkad,Thrissur,
680515,Kerala,Chavakkad,Thrissur,
680516,Kerala,Thrissur,Thrissur,
680517,Kerala,Thrissur,Thrissur,
680518,Kerala,Chavakkad,Thrissur,
680519,Kerala,Thalapilly,Thrissur,
680520,Kerala,Chavakkad,Thrissur,
680521,Kerala,Thrissur,Thrissur,
680522,Kerala,Thrissur,Thrissur,
680523,Kerala,Thrissur,Thrissur,
680524,Kerala,Chavakkad,Thrissur,
680541,Kerala,Thrissur,Thrissur,
680542,Kerala,Talappilly,Thrissur,
680543,Kerala,Talappilly,Thrissur,
680544,Kerala,Thalapilly,Thrissur,
680545,Kerala,Thrissur,Thrissur,
680546,Kerala,Thrissur,Thrissur,
680551,Kerala,Thrissur,Thrissur,
680552,Kerala,Thrissur,Thrissur,
680553,Kerala,Thrissur,Thrissur,
680555,Kerala,Thrissur,Thrissur,
680561,Kerala,Thrissur,Thrissur,
680562,Kerala,Thrissur,Thrissur,
680563,Kerala,Thrissur,Thrissur,
680564,Kerala,Thrissur,Thrissur,
680565,Kerala,Thrissur,Thrissur,
680566,Kerala,Chavakkad,Thrissur,
680567,Kerala,Chavakkad,Thrissur,
680568,Kerala,Chavakkad,Thrissur,
680569,Kerala,Chavakkad,Thrissur,
680570,Kerala,Thrissur,Thrissur,
680571,Kerala,Thrissur,Thrissur,
680581,Kerala,Thrissur,Thrissur,
680582,Kerala,Thalapilly,Thrissur,
680583,Kerala,Talappilly,Thrissur,
680584,Kerala,Thalapilly,Thrissur,
680585,Kerala,Thrissur,Thrissur,
680586,Kerala,Thalapilly,Thrissur,
680587,Kerala,Thalapilly,Thrissur,
680588,Kerala,Talappilly,Thrissur,
680589,Kerala,Thalapilly,Thrissur,
680590,Kerala,Talappilly,Thrissur,
680591,Kerala,Thalapilly,Thrissur,
680594,Kerala,Talappilly,Thrissur,
680596,Kerala,Thrissur,Thrissur,
680601,Kerala,Talappilly,Thrissur,
680602,Kerala,Talappilly,Thrissur,
680604,Kerala,Talappilly,Thrissur,
680611,Kerala,Thrissur,Thrissur,
680612,Kerala,Thrissur,Thrissur,
680613,Kerala,Thrissur,Thrissur,
680614,Kerala,Chavakkad,Thrissur,
680615,Kerala,Chavakkad,Thrissur,
680616,Kerala,Chavakkad,Thrissur,
680617,Kerala,Thrissur,Thrissur,
680618,Kerala,Thrissur,Thrissur,
680619,Kerala,Chavakkad,Thrissur,
680620,Kerala,Thrissur,Thrissur,
680623,Kerala,Talappilly,Thrissur,
680631,Kerala,Thrissur,Thrissur,
680641,Kerala,Thrissur,Thrissur,
680642,Kerala,Thrissur,Thrissur,
680651,Kerala,Thrissur,Thrissur,
680652,Kerala,Thrissur,Thrissur,
680653,Kerala,Thrissur,Thrissur,
680654,Kerala,Thrissur,Thrissur,
680655,Kerala,Thrissur,Thrissur,
680656,Kerala,Thrissur,Thrissur,
680661,Kerala,Mukundapuram,Thrissur,
680662,Kerala,Mukundapuram,Thrissur,
680663,Kerala,Kodungallur,Thrissur,
680664,Kerala,Kodungallur,Thrissur,
680665,Kerala,Kodungallur,Thrissur,
680666,Kerala,Kodungallur,Thrissur,
680667,Kerala,Kodungallur,Ernakulam,
680668,Kerala,Kodungallur,Thrissur,
680669,Kerala,Kodungallur,Thrissur,
680670,Kerala,Mukundapuram,Thrissur,
680671,Kerala,Kodungallur,Thrissur,
680681,Kerala,Kodungallur,Thrissur,
680682,Kerala,Mukundapuram,Thrissur,
680683,Kerala,Mukundapuram,Thrissur,
680684,Kerala,Mukundapuram,Thrissur,
680685,Kerala,Kodungallur,Thrissur,
680686,Kerala,Kodungallur,Thrissur,
680687,Kerala,Kodungallur,Thrissur,
680688,Kerala,Mukundapuram,Thrissur,
680689,Kerala,Mukundapuram,Thrissur,
680691,Kerala,Kodungallur,Thrissur,
680697,Kerala,Mukundapuram,Thrissur,
680699,Kerala,Mukundapuram,Thrissur,
680701,Kerala,Mukundapuram,Thrissur,
680702,Kerala,Mukundapuram,Thrissur,
680703,Kerala,Mukundapuram,Thrissur,
680711,Kerala,Mukundapuram,Thrissur,
680712,Kerala,Mukundapuram,Thrissur,
680721,Kerala,Mukundapuram,Thrissur,
680722,Kerala,Mukundapuram,Thrissur,
680724,Kerala,Mukundapuram,Thrissur,
680731,Kerala,Mukundapuram,Thrissur,
680732,Kerala,Mukundapuram,Thrissur,
680733,Kerala,Kodungallur,Thrissur,
680734,Kerala,Mukundapuram,Thrissur,
680741,Kerala,Mukundapuram,Thrissur,
680751,Kerala,Thrissur,Thrissur,
682001,Kerala,Kochi,Ernakulam,
682002,Kerala,Kochi,Ernakulam,
682003,Kerala,Kochi,Ernakulam,
682004,Kerala,Kochi,Ernakulam,
682005,Kerala,Kochi,Ernakulam,
682006,Kerala,Kochi,Ernakulam,
682007,Kerala,Kochi,Ernakulam,
682008,Kerala,Kochi,Ernakulam,
682009,Kerala,Kochi,Ernakulam,
682010,Kerala,Kochi,Ernakulam,
682011,Kerala,Ernakulam,Ernakulam,
682012,Kerala,Ernakulam,Ernakulam,
682013,Kerala,Ernakulam,Ernakulam,
682015,Kerala,Ernakulam,Ernakulam,
682016,Kerala,Ernakulam,Ernakulam,
682017,Kerala,Ernakulam,Ernakulam,
682018,Kerala,Ernakulam,Ernakulam,
682019,Kerala,Ernakulam,Ernakulam,
682020,Kerala,Ernakulam,Ernakulam,
682021,Kerala,Ernakulam,Ernakulam,
682022,Kerala,Ernakulam,Ernakulam,
682023,Kerala,Ernakulam,Ernakulam,
682024,Kerala,Ernakulam,Ernakulam,
682025,Kerala,Ernakulam,Ernakulam,
682026,Kerala,Ernakulam,Ernakulam,
682027,Kerala,Ernakulam,Ernakulam,
682028,Kerala,Ernakulam,Ernakulam,
682029,Kerala,Kochi,Ernakulam,
682030,Kerala,Ernakulam,Ernakulam,
682031,Kerala,Ernakulam,Ernakulam,
682032,Kerala,Ernakulam,Ernakulam,
682033,Kerala,Kanayannur,Ernakulam,
682034,Kerala,Ernakulam,Ernakulam,
682035,Kerala,Ernakulam,Ernakulam,
682036,Kerala,Ernakulam,Ernakulam,
682037,Kerala,Ernakulam,Ernakulam,
682038,Kerala,Ernakulam,Ernakulam,
682039,Kerala,Ernakulam,Ernakulam,
682040,Kerala,Kanayannur,Ernakulam,
682041,Kerala,Kanayannur,Ernakulam,
682042,Kerala,Kanayannur,Ernakulam,
682050,Kerala,Ernakulam,Ernakulam,
682051,Kerala,Ernakulam,Ernakulam,
682052,Kerala,Ernakulam,Ernakulam,
682301,Kerala,Ernakulam,Ernakulam,
682302,Kerala,Kunnathunad,Ernakulam,
682303,Kerala,Kunnathunad,Ernakulam,
682304,Kerala,Ernakulam,Ernakulam,
682305,Kerala,Kanayannur,Ernakulam,
682306,Kerala,Ernakulam,Ernakulam,
682307,Kerala,Kanayannur,Ernakulam,
682308,Kerala,Kunnathunad,Ernakulam,
682309,Kerala,Ernakulam,Ernakulam,
682310,Kerala,Kunnathunad,Ernakulam,
682311,Kerala,Kunnathunad,Ernakulam,
682312,Kerala,Kanayannur,Ernakulam,
682313,Kerala,Kanayannur,Ernakulam,
682314,Kerala,Ernakulam,Ernakulam,
682315,Kerala,Ernakulam,Ernakulam,
682316,Kerala,Muvattupuzha,Ernakulam,
682317,Kerala,Ernakulam,Ernakulam,
682501,Kerala,Kochi,Ernakulam,
682502,Kerala,Kochi,Ernakulam,
682503,Kerala,Kochi,Ernakulam,
682504,Kerala,Ernakulam,Ernakulam,
682505,Kerala,Kochi,Ernakulam,
682506,Kerala,Ernakulam,Ernakulam,
682507,Kerala,Kochi,Ernakulam,
682508,Kerala,Kochi,Ernakulam,
682509,Kerala,Kochi,Ernakulam,
682511,Kerala,Kochi,Ernakulam,
682551,Lakshadweep,Lakshadweep,Lakshadweep District,
682552,Lakshadweep,Amini,Lakshadweep District,
682553,Lakshadweep,Lakshadweep,Lakshadweep District,
682554,Lakshadweep,Amini,Lakshadweep District,
682555,Lakshadweep,Lakshadweep,Lakshadweep District,
682556,Lakshadweep,Lakshadweep,Lakshadweep District,
682557,Lakshadweep,Lakshadweep,Lakshadweep District,
682558,Lakshadweep,Lakshadweep,Lakshadweep District,
682559,Lakshadweep,Lakshadweep,Lakshadweep District,
683101,Kerala,Aluva,Ernakulam,
683102,Kerala,Aluva,Ernakulam,
683104,Kerala,Kanayannur,Ernakulam,
683105,Kerala,Kunnathunad,Ernakulam,
683106,Kerala,Aluva,Ernakulam,
683108,Kerala,Aluva,Ernakulam,
683110,Kerala,Paravur,Ernakulam,
683111,Kerala,Aluva,Ernakulam,
683112,Kerala,Kunnathunad,Ernakulam,
683501,Kerala,Ernakulam,Ernakulam,
683502,Kerala,Paravur,Ernakulam,
683503,Kerala,Kanayannur,Ernakulam,
683511,Kerala,Paravur,Ernakulam,
683512,Kerala,Paravur,Ernakulam,
683513,Kerala,Paravur,Ernakulam,
683514,Kerala,Paravur,Ernakulam,
683515,Kerala,Kochi,Ernakulam,
683516,Kerala,Paravur,Ernakulam,
683517,Kerala,Paravur,Ernakulam,
683518,Kerala,Paravur,Ernakulam,
683519,Kerala,Paravur,Ernakulam,
683520,Kerala,Paravur,Ernakulam,
683521,Kerala,Paravur,Ernakulam,
683522,Kerala,Paravur,Ernakulam,
683541,Kerala,Kunnathunad,Ernakulam,
683542,Kerala,Kunnathunad,Ernakulam,
683543,Kerala,Kunnathunad,Ernakulam,
683544,Kerala,Kunnathunad,Ernakulam,
683545,Kerala,Kunnathunad,Ernakulam,
683546,Kerala,Kunnathunad,Ernakulam,
683547,Kerala,Kunnathunad,Ernakulam,
683548,Kerala,Ernakulam,Ernakulam,
683549,Kerala,Kunnathunad,Ernakulam,
683550,Kerala,Kunnathunad,Ernakulam,
683556,Kerala,Kunnathunad,Ernakulam,
683561,Kerala,Aluva,Ernakulam,
683562,Kerala,Aluva,Ernakulam,
683563,Kerala,Aluva,Ernakulam,
683565,Kerala,Kunnathunad,Ernakulam,
683571,Kerala,Aluva,Ernakulam,
683572,Kerala,Paravur,Ernakulam,
683573,Kerala,Aluva,Ernakulam,
683574,Kerala,Aluva,Ernakulam,
683575,Kerala,Aluva,Ernakulam,
683576,Kerala,Aluva,Ernakulam,
683577,Kerala,Aluva,Ernakulam,
683578,Kerala,Paravur,Ernakulam,
683579,Kerala,Paravur,Ernakulam,
683580,Kerala,Aluva,Ernakulam,
683581,Kerala,Aluva,Ernakulam,
683585,Kerala,Aluva,Ernakulam,
683587,Kerala,Aluva,Ernakulam,
683589,Kerala,Aluva,Ernakulam,
683594,Kerala,Paravur,Ernakulam,
685501,Kerala,Peerumade,Idukki,
685503,Kerala,Peerumade,Idukki,
685505,Kerala,Udumbanchola,Idukki,
685507,Kerala,Udumbanchola,Idukki,
685508,Kerala,Udumbanchola,Idukki,
685509,Kerala,Peerumade,Idukki,
685511,Kerala,Udumbanchola,Idukki,
685512,Kerala,Udumbanchola,Idukki,
685514,Kerala,Udumbanchola,Idukki,
685515,Kerala,Udumbanchola,Idukki,
685531,Kerala,Peerumade,Idukki,
685532,Kerala,Peerumade,Idukki,
685533,Kerala,Peerumade,Idukki,
685535,Kerala,Udumbanchola,Idukki,
685551,Kerala,Udumbanchola,Idukki,
685552,Kerala,Udumbanchola,Idukki,
685553,Kerala,Udumbanchola,Idukki,
685554,Kerala,Udumbanchola,Idukki,
685561,Kerala,Devikulam,Idukki,
685562,Kerala,Devikulam,Idukki,
685563,Kerala,Udumbanchola,Idukki,
685565,Kerala,Devikulam,Idukki,
685566,Kerala,Udumbanchola,Idukki,
685571,Kerala,Udumbanchola,Idukki,
685581,Kerala,Thodupuzha,Idukki,
685582,Kerala,Thodupuzha,Idukki,
685583,Kerala,Thodupuzha,Idukki,
685584,Kerala,Thodupuzha,Idukki,
685585,Kerala,Thodupuzha,Idukki,
685586,Kerala,Thodupuzha,Idukki,
685587,Kerala,Thodupuzha,Idukki,
685588,Kerala,Thodupuzha,Idukki,
685589,Kerala,Thodupuzha,Idukki,
685590,Kerala,Thodupuzha,Idukki,
685591,Kerala,Thodupuzha,Idukki,
685595,Kerala,Thodupuzha,Idukki,
685601,Kerala,Thodupuzha,Idukki,
685602,Kerala,Thodupuzha,Idukki,
685603,Kerala,Thodupuzha,Idukki,
685604,Kerala,Udumbanchola,Idukki,
685605,Kerala,Thodupuzha,Idukki,
685606,Kerala,Thodupuzha,Idukki,
685607,Kerala,Thodupuzha,Idukki,
685608,Kerala,Thodupuzha,Idukki,
685609,Kerala,Udumbanchola,Idukki,
685612,Kerala,Devikulam,Idukki,
685613,Kerala,Udumbanchola,Idukki,
685614,Kerala,Devikulam,Idukki,
685615,Kerala,Devikulam,Idukki,
685616,Kerala,Devikulam,Idukki,
685618,Kerala,Udumbanchola,Idukki,
685619,Kerala,Udumbanchola,Idukki,
685620,Kerala,Devikulam,Idukki,
686001,Kerala,Kottayam,Kottayam,
686002,Kerala,Kottayam,Kottayam,
686003,Kerala,Kottayam,Kottayam,
686004,Kerala,Kottayam,Kottayam,
686005,Kerala,Kottayam,Kottayam,
686006,Kerala,Kottayam,Kottayam,
686007,Kerala,Kottayam,Kottayam,
686008,Kerala,Kottayam,Kottayam,
686009,Kerala,Kottayam,Kottayam,
686010,Kerala,Kottayam,Kottayam,
686011,Kerala,Kottayam,Kottayam,
686012,Kerala,Kottayam,Kottayam,
686013,Kerala,Kottayam,Kottayam,
686014,Kerala,Kottayam,Kottayam,
686015,Kerala,Kottayam,Kottayam,
686016,Kerala,Kottayam,Kottayam,
686017,Kerala,Kottayam,Kottayam,
686018,Kerala,Kottayam,Kottayam,
686019,Kerala,Kottayam,Kottayam,
686020,Kerala,Kottayam,Kottayam,
686021,Kerala,Kottayam,Kottayam,
686022,Kerala,Kottayam,Kottayam,
686041,Kerala,Kottayam,Kottayam,
686101,Kerala,Changanassery,Kottayam,
686102,Kerala,Changanassery,Alappuzha,
686103,Kerala,Kuttanadu,Alappuzha,
686104,Kerala,Changanacherry,Kottayam,
686105,Kerala,Changanassery,Kottayam,
686106,Kerala,Changanassery,Kottayam,
686121,Kerala,Meenachil,Kottayam,
686122,Kerala,Meenachil,Kottayam,
686123,Kerala,Meenachil,Kottayam,
686141,Kerala,Vaikom,Kottayam,
686143,Kerala,Vaikom,Kottayam,
686144,Kerala,Vaikom,Kottayam,
686146,Kerala,Vaikom,Kottayam,
686501,Kerala,Kottayam,Kottayam,
686502,Kerala,Kottayam,Kottayam,
686503,Kerala,Kottayam,Kottayam,
686504,Kerala,Changanassery,Kottayam,
686505,Kerala,Changanassery,Kottayam,
686506,Kerala,Kanjirapally,Kottayam,
686507,Kerala,Kanjirappally,Kottayam,
686508,Kerala,Kanjirapally,Kottayam,
686509,Kerala,Kanjirapally,Kottayam,
686510,Kerala,Ranni,Pathanamthitta,
686511,Kerala,Ranni,Pathanamthitta,
686512,Kerala,Kanjirapally,Kottayam,
686513,Kerala,Kanjirappally,Kottayam,
686514,Kerala,Kanjirappally,Idukki,
686515,Kerala,Changanassery,Kottayam,
686516,Kerala,Kottayam,Kottayam,
686517,Kerala,Changanassery,Kottayam,
686518,Kerala,Kanjirapally,Kottayam,
686519,Kerala,Kanjirappally,Kottayam,
686520,Kerala,Kanjirappally,Kottayam,
686521,Kerala,Kottayam,Kottayam,
686522,Kerala,Kanjirapally,Kottayam,
686531,Kerala,Changanacherry,Kottayam,
686532,Kerala,Changanassery,Kottayam,
686533,Kerala,Kottayam,Kottayam,
686534,Kerala,Kuttanad,Alappuzha,
686535,Kerala,Changanassery,Kottayam,
686536,Kerala,Changanassery,Kottayam,
686537,Kerala,Changanacherry,Kottayam,
686538,Kerala,Changanassery,Kottayam,
686539,Kerala,Changanassery,Kottayam,
686540,Kerala,Changanassery,Kottayam,
686541,Kerala,Changanassery,Kottayam,
686542,Kerala,Changanassery,Kottayam,
686543,Kerala,Changanacherry,Kottayam,
686544,Kerala,Kanjirappally,Kottayam,
686545,Kerala,Changanassery,Kottayam,
686546,Kerala,Changanassery,Kottayam,
686547,Kerala,Mallappally,Pathanamthitta,
686548,Kerala,Changanassery,Kottayam,
686555,Kerala,Changanassery,Kottayam,
686560,Kerala,Kottayam,Kottayam,
686561,Kerala,Kottayam,Kottayam,
686562,Kerala,Kottayam,Kottayam,
686563,Kerala,Kottayam,Kottayam,
686564,Kerala,Kottayam,Kottayam,
686571,Kerala,Meenachil,Kottayam,
686572,Kerala,Meenachil,Kottayam,
686573,Kerala,Meenachil,Kottayam,
686574,Kerala,Meenachil,Kottayam,
686575,Kerala,Meenachil,Kottayam,
686576,Kerala,Meenachil,Kottayam,
686577,Kerala,Meenachil,Kottayam,
686578,Kerala,Meenachil,Kottayam,
686579,Kerala,Meenachil,Kottayam,
686580,Kerala,Meenachil,Kottayam,
686581,Kerala,Meenachil,Kottayam,
686582,Kerala,Meenachil,Kottayam,
686583,Kerala,Meenachil,Kottayam,
686584,Kerala,Meenachil,Kottayam,
686585,Kerala,Kottayam,Kottayam,
686586,Kerala,Meenachil,Kottayam,
686587,Kerala,Meenachil,Kottayam,
686601,Kerala,Kottayam,Kottayam,
686602,Kerala,Kottayam,Kottayam,
686603,Kerala,Vaikom,Kottayam,
686604,Kerala,Vaikom,Kottayam,
686605,Kerala,Vaikom,Kottayam,
686606,Kerala,Vaikom,Kottayam,
686607,Kerala,Vaikom,Kottayam,
686608,Kerala,Vaikom,Kottayam,
686609,Kerala,Vaikom,Kottayam,
686610,Kerala,Vaikom,Kottayam,
686611,Kerala,Vaikom,Kottayam,
686612,Kerala,Vaikom,Kottayam,
686613,Kerala,Vaikom,Kottayam,
686616,Kerala,Vaikom,Kottayam,
686630,Kerala,Kottayam,Kottayam,
686631,Kerala,Kottayam,Kottayam,
686632,Kerala,Meenachil,Kottayam,
686633,Kerala,Meenachil,Kottayam,
686634,Kerala,Vaikom,Kottayam,
686635,Kerala,Meenachil,Kottayam,
686636,Kerala,Meenachil,Kottayam,
686637,Kerala,Kottayam,Kottayam,
686651,Kerala,Meenachil,Kottayam,
686652,Kerala,Meenachil,Kottayam,
686653,Kerala,Meenachil,Kottayam,
686661,Kerala,Muvattupuzha,Ernakulam,
686662,Kerala,Muvattupuzha,Ernakulam,
686663,Kerala,Muvattupuzha,Ernakulam,
686664,Kerala,Muvattupuzha,Ernakulam,
686665,Kerala,Muvattupuzha,Ernakulam,
686666,Kerala,Kothamangalam,Ernakulam,
686667,Kerala,Muvattupuzha,Ernakulam,
686668,Kerala,Muvattupuzha,Ernakulam,
686669,Kerala,Kunnathunad,Ernakulam,
686670,Kerala,Muvattupuzha,Ernakulam,
686671,Kerala,Kothamangalam,Ernakulam,
686672,Kerala,Muvattupuzha,Ernakulam,
686673,Kerala,Muvattupuzha,Ernakulam,
686681,Kerala,Kothamangalam,Ernakulam,
686691,Kerala,Kothamangalam,Ernakulam,
686692,Kerala,Kothamangalam,Ernakulam,
686693,Kerala,Kothamangalam,Ernakulam,
688001,Kerala,Ambalapuzha,Alappuzha,
688002,Kerala,Ambalapuha,Alappuzha,
688003,Kerala,Ambalapuzha,Alappuzha,
688004,Kerala,Ambalapuzha,Alappuzha,
688005,Kerala,Ambalappuzha,Alappuzha,
688006,Kerala,Ambalapuzha,Alappuzha,
688007,Kerala,Ambalapuzh A,Alappuzha,
688008,Kerala,Ambalapuzha,Alappuzha,
688009,Kerala,Ambalapuzha,Alappuzha,
688011,Kerala,Ambalapuzha,Alappuzha,
688012,Kerala,Ambalapuzha,Alappuzha,
688013,Kerala,Ambalappuzha,Alappuzha,
688014,Kerala,Ambalapuzha,Alappuzha,
688501,Kerala,Kuttanad,Alappuzha,
688502,Kerala,Kuttanad,Alappuzha,
688503,Kerala,Kuttanad,Alappuzha,
688504,Kerala,Kuttanad,Alappuzha,
688505,Kerala,Kuttanad,Alappuzha,
688506,Kerala,Kuttanad,Alappuzha,
688521,Kerala,Ambalapuzha,Alappuzha,
688522,Kerala,Ambalapuzha,Alappuzha,
688523,Kerala,Cherthala,Alappuzha,
688524,Kerala,Cherthala,Alappuzha,
688525,Kerala,Cherthala,Alappuzha,
688526,Kerala,Cherthala,Alappuzha,
688527,Kerala,Cherthala,Alappuzha,
688528,Kerala,Cherthala,Alappuzha,
688529,Kerala,Cherthala,Alappuzha,
688530,Kerala,Cherthala,Alappuzha,
688531,Kerala,Cherthala,Alappuzha,
688532,Kerala,Cherthala,Alappuzha,
688533,Kerala,Cherthala,Alappuzha,
688534,Kerala,Cherthla,Alappuzha,
688535,Kerala,Cherthala,Alappuzha,
688536,Kerala,Cherthala,Alappuzha,
688537,Kerala,Cherthala,Alappuzha,
688538,Kerala,Mararikulam,Alappuzha,
688539,Kerala,Cherthala,Alappuzha,
688540,Kerala,Cherthala,Alappuzha,
688541,Kerala,Cherthala,Alappuzha,
688555,Kerala,Cherthala,Alappuzha,
688561,Kerala,Ambalappuzha,Alappuzha,
688562,Kerala,Kuttanad,Alappuzha,
688570,Kerala,Cherthala,Alappuzha,
688582,Kerala,Cherthala,Alappuzha,
689101,Kerala,Tiruvalla,Pathanamthitta,
689102,Kerala,Thiruvalla,Pathanamthitta,
689103,Kerala,Tiruvalla,Pathanamthitta,
689104,Kerala,Thiruvalla,Pathanamthitta,
689105,Kerala,Tiruvalla,Pathanamthitta,
689106,Kerala,Tiruvalla,Pathanamthitta,
689107,Kerala,Thiruvalla,Pathanamthitta,
689108,Kerala,Thiruvalla,Pathanamthitta,
689109,Kerala,Chengannur,Alappuzha,
689110,Kerala,Thiruvalla,Pathanamthitta,
689111,Kerala,Ranni,Pathanamthitta,
689112,Kerala,Thiruvalla,Pathanamthitta,
689113,Kerala,Thiruvalla,Pathanamthitta,
689115,Kerala,Thiruvalla,Pathanamthitta,
689121,Kerala,Chengannur,Alappuzha,
689122,Kerala,Chengannur,Pathanamthitta,
689123,Kerala,Kozhenchery,Alappuzha,
689124,Kerala,Chengannur,Alappuzha,
689126,Kerala,Chengannur,Alappuzha,
689501,Kerala,Adur,Pathanamthitta,
689502,Kerala,Adoor,Pathanamthitta,
689503,Kerala,Kozhencherry,Pathanamthitta,
689504,Kerala,Chengannur,Alappuzha,
689505,Kerala,Chengannur,Alappuzha,
689506,Kerala,Chengannur,Alappuzha,
689507,Kerala,Kozhencherry,Pathanamthitta,
689508,Kerala,Chengannur,Alappuzha,
689509,Kerala,Chengannur,Alappuzha,
689510,Kerala,Chengannur,Alappuzha,
689511,Kerala,Chengannur,Alappuzha,
689512,Kerala,Mavelikkara,Alappuzha,
689513,Kerala,Kozhenchery,Pathanamthitta,
689514,Kerala,Kozhenchery,Pathanamthitta,
689515,Kerala,PATHANAMTHITTA,Pathanamthitta,
689520,Kerala,Chengannur,Alappuzha,
689521,Kerala,Chengannur,Alappuzha,
689531,Kerala,Tiruvalla,Pathanamthitta,
689532,Kerala,Kozhenchery,Pathanamthitta,
689533,Kerala,Kozhencherry,Pathanamthitta,
689541,Kerala,Thiruvalla,Pathanamthitta,
689542,Kerala,Thiruvalla,Pathanamthitta,
689543,Kerala,Mallappally,Pathanamthitta,
689544,Kerala,Mallappally,Pathanamthitta,
689545,Kerala,Mallappally,Pathanamthitta,
689546,Kerala,Thiruvalla,Pathanamthitta,
689547,Kerala,Thiruvalla,Pathanamthitta,
689548,Kerala,Thiruvalla,Pathanamthitta,
689549,Kerala,Thiruvalla,Pathanamthitta,
689550,Kerala,Thiruvalla,Pathanamthitta,
689551,Kerala,Thiruvalla,Pathanamthitta,
689571,Kerala,Kuttanad,Alappuzha,
689572,Kerala,Kuttanad,Alappuzha,
689573,Kerala,Kuttanad,Alappuzha,
689574,Kerala,Kuttanadu,Alappuzha,
689581,Kerala,Tiruvalla,Pathanamthitta,
689582,Kerala,Thiruvalla,Pathanamthitta,
689583,Kerala,Mallappally,Pathanamthitta,
689584,Kerala,Mallappally,Pathanamthitta,
689585,Kerala,Mallappally,Pathanamthitta,
689586,Kerala,Mallappally,Pathanamthitta,
689587,Kerala,Mallappally,Pathanamthitta,
689588,Kerala,Mallappally,Pathanamthitta,
689589,Kerala,Mallappally,Pathanamthitta,
689590,Kerala,Kuttanad,Alappuzha,
689591,Kerala,Thiruvalla,Pathanamthitta,
689592,Kerala,Mallappally,Pathanamthitta,
689594,Kerala,Mallappally,Pathanamthitta,
